time ms,free,max,total
4645069,69162248,259522560,185020416
4646123,69162248,259522560,185020416
4647123,69162248,259522560,185020416
4648123,69162248,259522560,185020416
4649123,69162248,259522560,185020416
4650123,69162248,259522560,185020416
4651123,69162248,259522560,185020416
4652186,69162248,259522560,185020416
4653189,69162248,259522560,185020416
4654197,69162248,259522560,185020416
4655197,69162248,259522560,185020416
4656197,69162248,259522560,185020416
4657197,69162248,259522560,185020416
4658197,69162248,259522560,185020416
4659202,69162248,259522560,185020416
4660256,69162248,259522560,185020416
4661256,69162248,259522560,185020416
4662256,69162248,259522560,185020416
4663256,69162248,259522560,185020416
4664256,69162248,259522560,185020416
4665256,69162248,259522560,185020416
4666256,69162248,259522560,185020416
4667256,69162248,259522560,185020416
4668256,69162248,259522560,185020416
4669258,69162248,259522560,185020416
4670258,69162248,259522560,185020416
4671267,69162248,259522560,185020416
4672267,69162248,259522560,185020416
4673378,69162248,259522560,185020416
4674382,69162248,259522560,185020416
4675391,69162248,259522560,185020416
4676394,69162248,259522560,185020416
4677404,69162248,259522560,185020416
4678408,69162248,259522560,185020416
4679409,69162248,259522560,185020416
4680409,69162248,259522560,185020416
4681409,69162248,259522560,185020416
4682409,69162248,259522560,185020416
4683409,69162248,259522560,185020416
4684409,69162248,259522560,185020416
4685413,69162248,259522560,185020416
4686413,69162248,259522560,185020416
4687413,69162248,259522560,185020416
4688417,69162248,259522560,185020416
4689459,69162248,259522560,185020416
4690475,69162248,259522560,185020416
4691478,69162248,259522560,185020416
4692478,69162248,259522560,185020416
4693485,69162248,259522560,185020416
4695469,69162248,259522560,185020416
4696588,69162248,259522560,185020416
4697588,69162248,259522560,185020416
4698588,69162248,259522560,185020416
4699588,69162248,259522560,185020416
4700591,69162248,259522560,185020416
4701591,69162248,259522560,185020416
4702591,69162248,259522560,185020416
4703618,69162248,259522560,185020416
4704618,69162248,259522560,185020416
4705629,69162248,259522560,185020416
4706630,69162248,259522560,185020416
4707630,69162248,259522560,185020416
4708867,69162248,259522560,185020416
4709868,69162248,259522560,185020416
4710868,69162248,259522560,185020416
4712041,69162248,259522560,185020416
4713272,69162248,259522560,185020416
4714312,69162248,259522560,185020416
4715312,69162248,259522560,185020416
4716312,69162248,259522560,185020416
4717312,69162248,259522560,185020416
4718314,69162248,259522560,185020416
4719316,69162248,259522560,185020416
4720388,69120072,259522560,185020416
4721388,69120072,259522560,185020416
4722388,69120072,259522560,185020416
4723416,69120072,259522560,185020416
4724425,69120072,259522560,185020416
4725510,69120072,259522560,185020416
4726554,69120072,259522560,185020416
4727554,69120072,259522560,185020416
4728554,69120072,259522560,185020416
4729554,69120072,259522560,185020416
4730555,69120072,259522560,185020416
4731557,69120072,259522560,185020416
4732566,69120072,259522560,185020416
4733571,69120072,259522560,185020416
4734988,69120072,259522560,185020416
4735994,69120072,259522560,185020416
4736994,69120072,259522560,185020416
4737995,69120072,259522560,185020416
4738998,69120072,259522560,185020416
4740050,69120072,259522560,185020416
4741050,69120072,259522560,185020416
4742055,69120072,259522560,185020416
4743055,69120072,259522560,185020416
4744055,69120072,259522560,185020416
4745055,69120072,259522560,185020416
4746055,69120072,259522560,185020416
4747055,69120072,259522560,185020416
4748055,69120072,259522560,185020416
4749055,69120072,259522560,185020416
4750055,69120072,259522560,185020416
4751055,69120072,259522560,185020416
4752055,69120072,259522560,185020416
4753055,69120072,259522560,185020416
4754055,69120072,259522560,185020416
4755055,69120072,259522560,185020416
4756055,69120072,259522560,185020416
4757055,69120072,259522560,185020416
4758055,69120072,259522560,185020416
4759055,69120072,259522560,185020416
4760055,69120072,259522560,185020416
4761055,69120072,259522560,185020416
4762055,69120072,259522560,185020416
4763055,69120072,259522560,185020416
4764055,69120072,259522560,185020416
4765055,69120072,259522560,185020416
4766055,69120072,259522560,185020416
4767055,69120072,259522560,185020416
4768055,69120072,259522560,185020416
4769055,69120072,259522560,185020416
4770055,69120072,259522560,185020416
4771055,69120072,259522560,185020416
4772055,69120072,259522560,185020416
4773055,69120072,259522560,185020416
4774055,69120072,259522560,185020416
4775055,69120072,259522560,185020416
4776055,69120072,259522560,185020416
4777055,69120072,259522560,185020416
4778055,69120072,259522560,185020416
4779222,69120072,259522560,185020416
4780223,69120072,259522560,185020416
4781223,69120072,259522560,185020416
4782223,69120072,259522560,185020416
4783223,69120072,259522560,185020416
4784223,69120072,259522560,185020416
4785223,69120072,259522560,185020416
4786223,69120072,259522560,185020416
4787223,69120072,259522560,185020416
4788223,69120072,259522560,185020416
4789223,69120072,259522560,185020416
4790223,69120072,259522560,185020416
4791224,69120072,259522560,185020416
4792224,69120072,259522560,185020416
4793227,69120072,259522560,185020416
4794228,69120072,259522560,185020416
4795229,69120072,259522560,185020416
4796229,69116168,259522560,185020416
4797229,69116168,259522560,185020416
4798229,69116168,259522560,185020416
4799229,69068552,259522560,185020416
4800229,69068552,259522560,185020416
4801657,66702360,259522560,185020416
4802669,66672472,259522560,185020416
4803669,66672472,259522560,185020416
4804695,64330056,259522560,185020416
4805695,64330056,259522560,185020416
4806695,64330056,259522560,185020416
4807715,64330056,259522560,185020416
4808715,64330056,259522560,185020416
4809719,64330056,259522560,185020416
4942863,64330056,259522560,185020416
4944753,64330056,259522560,185020416
4945901,64330056,259522560,185020416
4946901,64330056,259522560,185020416
4948585,64330056,259522560,185020416
4949588,64330056,259522560,185020416
4951240,64330056,259522560,185020416
4953689,64330056,259522560,185020416
4954693,64330056,259522560,185020416
4955693,64330056,259522560,185020416
4956693,64330056,259522560,185020416
4957693,64330056,259522560,185020416
4958693,64330056,259522560,185020416
4959693,64330056,259522560,185020416
4960693,64330056,259522560,185020416
4961693,64330056,259522560,185020416
4962693,64330056,259522560,185020416
4963750,64330056,259522560,185020416
4964750,64330056,259522560,185020416
4965750,64330056,259522560,185020416
4966750,64330056,259522560,185020416
4967750,64330056,259522560,185020416
4968759,64301008,259522560,185020416
4969759,64301008,259522560,185020416
4970759,62054592,259522560,185020416
4971761,62027712,259522560,185020416
4972761,62027712,259522560,185020416
4973767,59781296,259522560,185020416
4974767,59781296,259522560,185020416
4975772,59781296,259522560,185020416
4976800,59781296,259522560,185020416
4977800,59781296,259522560,185020416
4978800,59781296,259522560,185020416
4979800,59781296,259522560,185020416
4980800,59781296,259522560,185020416
4981800,59781296,259522560,185020416
4982800,59781296,259522560,185020416
4983817,59781296,259522560,185020416
4984820,59781296,259522560,185020416
4985821,59781296,259522560,185020416
4986821,59781296,259522560,185020416
4987821,59781296,259522560,185020416
4988821,59781296,259522560,185020416
4989821,59781296,259522560,185020416
4990821,59781296,259522560,185020416
4991821,59781296,259522560,185020416
4992821,59781296,259522560,185020416
4993821,59781296,259522560,185020416
4994821,59781296,259522560,185020416
4995821,59781296,259522560,185020416
4996821,59781296,259522560,185020416
4997821,59781296,259522560,185020416
4998821,59781296,259522560,185020416
4999821,59781296,259522560,185020416
5000821,59781296,259522560,185020416
5001821,59781296,259522560,185020416
5002821,59781296,259522560,185020416
5003821,59781296,259522560,185020416
5004821,59781296,259522560,185020416
5005821,59781296,259522560,185020416
5006821,59781296,259522560,185020416
5007821,59781296,259522560,185020416
5008821,59781296,259522560,185020416
5009821,59781296,259522560,185020416
5010822,59781296,259522560,185020416
5011822,59781296,259522560,185020416
5012822,59739120,259522560,185020416
5013832,59739120,259522560,185020416
5014832,59739120,259522560,185020416
5015832,59739120,259522560,185020416
5016832,59739120,259522560,185020416
5017832,59739120,259522560,185020416
5018832,59739120,259522560,185020416
5019832,59739120,259522560,185020416
5020832,59739120,259522560,185020416
5021832,59739120,259522560,185020416
5022832,59739120,259522560,185020416
5023832,59739120,259522560,185020416
5024832,59739120,259522560,185020416
5025832,59739120,259522560,185020416
5026832,59739120,259522560,185020416
5027832,59739120,259522560,185020416
5028833,59739120,259522560,185020416
5029833,59739120,259522560,185020416
5030833,59739120,259522560,185020416
5031833,59739120,259522560,185020416
5032833,59739120,259522560,185020416
5033833,59739120,259522560,185020416
5034833,59739120,259522560,185020416
5035833,59739120,259522560,185020416
5036833,59739120,259522560,185020416
5037835,59739120,259522560,185020416
5038835,59739120,259522560,185020416
5039835,59739120,259522560,185020416
5040836,59739120,259522560,185020416
5041836,59739120,259522560,185020416
5042836,59739120,259522560,185020416
5043836,59739120,259522560,185020416
5044836,59739120,259522560,185020416
5045836,59739120,259522560,185020416
5046836,59739120,259522560,185020416
5047836,59739120,259522560,185020416
5048836,59739120,259522560,185020416
5049836,59739120,259522560,185020416
5050837,59739120,259522560,185020416
5051837,59739120,259522560,185020416
5052837,59739120,259522560,185020416
5053837,59739120,259522560,185020416
5054837,59739120,259522560,185020416
5055837,59739120,259522560,185020416
5056837,59739120,259522560,185020416
5057837,59739120,259522560,185020416
5058837,59739120,259522560,185020416
5059837,59739120,259522560,185020416
5060837,59739120,259522560,185020416
5061837,59739120,259522560,185020416
5062837,59739120,259522560,185020416
5063926,59739120,259522560,185020416
5064926,59739120,259522560,185020416
5065926,59739120,259522560,185020416
5066926,59739120,259522560,185020416
5067926,59739120,259522560,185020416
5068926,59739120,259522560,185020416
5069926,59739120,259522560,185020416
5070926,59739120,259522560,185020416
5071926,59739120,259522560,185020416
5072926,59739120,259522560,185020416
5073926,59739120,259522560,185020416
5074926,59739120,259522560,185020416
5075926,59739120,259522560,185020416
5076926,59739120,259522560,185020416
5077926,59739120,259522560,185020416
5078926,59739120,259522560,185020416
5079926,59739120,259522560,185020416
5080926,59739120,259522560,185020416
5081926,59739120,259522560,185020416
5082926,59739120,259522560,185020416
5083926,59739120,259522560,185020416
5084926,59739120,259522560,185020416
5085926,59739120,259522560,185020416
5086926,59739120,259522560,185020416
5087926,59739120,259522560,185020416
5088926,59739120,259522560,185020416
5089926,59696944,259522560,185020416
5090928,59696944,259522560,185020416
5091928,59696944,259522560,185020416
5092928,59696944,259522560,185020416
5093928,59696944,259522560,185020416
5094928,59692968,259522560,185020416
5095928,59687528,259522560,185020416
5096928,59678168,259522560,185020416
5097928,59678168,259522560,185020416
5098928,59678168,259522560,185020416
5099929,59678168,259522560,185020416
5100929,58751672,259522560,185020416
5101929,58727280,259522560,185020416
5102931,58721840,259522560,185020416
5103931,58721840,259522560,185020416
5104940,58721840,259522560,185020416
5105940,58534504,259522560,185020416
5106940,58470928,259522560,185020416
5107940,57523568,259522560,185020416
5108940,57523568,259522560,185020416
5109940,57523568,259522560,185020416
5110940,57523568,259522560,185020416
5111940,57523568,259522560,185020416
5112940,57523568,259522560,185020416
5113940,57523568,259522560,185020416
5114941,77443936,259522560,185020416
5115944,77427960,259522560,185020416
5116944,77372016,259522560,185020416
5117944,77372016,259522560,185020416
5118944,77356208,259522560,185020416
5119944,77352464,259522560,185020416
5120944,77352464,259522560,185020416
5121944,77352464,259522560,185020416
5122949,77348720,259522560,185020416
5123949,77348720,259522560,185020416
5124949,77348720,259522560,185020416
5125949,77348720,259522560,185020416
5126949,77348720,259522560,185020416
